device,hive number,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,file name,queen presence,queen acceptance,frames,target,time,queen status
1,4,2022-07-02 10:56:10,30.95,55.73,1010.5,18.48,66,1015,3.6,,802,40,0,37.29,-121.95,2022-07-02--10-56-10_1.raw,1,2,8,3,0.417,3
1,4,2022-07-02 11:55:37,33.06,51.32,1010.33,20.32,59,1015,5.14,,802,40,0,37.29,-121.95,2022-07-02--11-55-37_1.raw,1,2,8,3,0.458,3
1,4,2022-07-02 12:54:38,32.89,52.26,1010.28,21.69,57,1014,5.14,,801,20,0,37.29,-121.95,2022-07-02--12-54-38_1.raw,1,2,8,3,0.5,3
1,4,2022-07-02 13:53:34,31.62,46.15,1010.06,22.26,55,1014,5.14,,801,20,0,37.29,-121.95,2022-07-02--13-53-34_1.raw,1,2,8,3,0.542,3
1,4,2022-07-02 14:52:46,29.83,53.97,1009.92,22.45,53,1014,6.17,,801,20,0,37.29,-121.95,2022-07-02--14-52-46_1.raw,1,2,8,3,0.583,3
1,4,2022-07-02 17:25:11,28.75,55.54,1009.75,20.43,58,1014,7.72,,801,20,0,37.29,-121.95,2022-07-02--17-25-11_1.raw,1,2,8,3,0.708,3
1,4,2022-07-02 18:23:54,28.01,51.78,1009.53,19.07,63,1014,8.23,,802,40,0,37.29,-121.95,2022-07-02--18-23-54_1.raw,1,2,8,3,0.75,3
1,4,2022-07-02 19:23:00,28.94,54.22,1009.77,17.31,67,1015,7.72,,802,40,0,37.29,-121.95,2022-07-02--19-23-00_1.raw,1,2,8,3,0.792,3
1,4,2022-07-02 20:22:06,27.35,64.66,1010.3,15.48,74,1015,8.23,,803,75,0,37.29,-121.95,2022-07-02--20-22-06_1.raw,1,2,8,3,0.833,3
1,4,2022-07-02 21:21:14,27.68,67.24,1010.56,14.49,77,1016,5.66,,803,75,0,37.29,-121.95,2022-07-02--21-21-14_1.raw,1,2,8,3,0.875,3
1,4,2022-07-02 22:20:24,27.77,68.18,1011.05,14.5,76,1016,6.17,,803,75,0,37.29,-121.95,2022-07-02--22-20-24_1.raw,1,2,8,3,0.917,3
1,4,2022-07-02 23:19:39,27.98,65.59,1010.96,14.39,75,1016,5.14,,803,75,0,37.29,-121.95,2022-07-02--23-19-39_1.raw,1,2,8,3,0.958,3
1,4,2022-07-03 0:18:51,27.93,65.81,1010.99,14.22,75,1016,5.14,,803,75,0,37.29,-121.95,2022-07-03--00-18-51_1.raw,1,2,8,3,0,3
1,4,2022-07-03 1:18:05,27.79,64.3,1010.74,14.03,75,1016,4.63,,804,100,0,37.29,-121.95,2022-07-03--01-18-05_1.raw,1,2,8,3,0.042,3
1,4,2022-07-03 2:17:15,27.45,74.26,1010.58,13.86,76,1016,4.12,,804,100,0,37.29,-121.95,2022-07-03--02-17-15_1.raw,1,2,8,3,0.083,3
1,4,2022-07-03 3:16:26,27.37,67.79,1010.45,13.68,77,1016,4.12,,804,100,0,37.29,-121.95,2022-07-03--03-16-26_1.raw,1,2,8,3,0.125,3
1,4,2022-07-03 4:15:39,27.51,70.24,1010.27,13.53,77,1015,3.6,,804,100,0,37.29,-121.95,2022-07-03--04-15-39_1.raw,1,2,8,3,0.167,3
1,4,2022-07-03 5:14:48,27.21,65.09,1010.22,13.41,78,1015,4.12,,804,100,0,37.29,-121.95,2022-07-03--05-14-48_1.raw,1,2,8,3,0.208,3
1,4,2022-07-03 6:13:59,27.78,69.02,1010.44,13.43,78,1016,3.6,,804,100,0,37.29,-121.95,2022-07-03--06-13-59_1.raw,1,2,8,3,0.25,3
1,4,2022-07-03 7:13:12,27.58,67.24,1010.56,13.65,78,1016,4.63,,804,100,0,37.29,-121.95,2022-07-03--07-13-12_1.raw,1,2,8,3,0.292,3
1,4,2022-07-03 8:12:28,27.83,66.92,1010.87,14.03,78,1016,3.09,,804,100,0,37.29,-121.95,2022-07-03--08-12-28_1.raw,1,2,8,3,0.333,3
1,4,2022-07-03 9:11:41,28.15,65.43,1010.95,14.94,74,1016,3.09,,804,100,0,37.29,-121.95,2022-07-03--09-11-41_1.raw,1,2,8,3,0.375,3
1,4,2022-07-03 10:10:57,28.57,67.99,1010.96,16.13,71,1016,1.54,,804,100,0,37.29,-121.95,2022-07-03--10-10-57_1.raw,1,2,8,3,0.417,3
1,4,2022-07-03 11:10:11,29.41,66.26,1011.27,17.47,64,1015,2.57,,804,100,0,37.29,-121.95,2022-07-03--11-10-11_1.raw,1,2,8,3,0.458,3
1,4,2022-07-03 12:09:31,31.12,65.73,1011.15,19.12,58,1017,5.14,,803,75,0,37.29,-121.95,2022-07-03--12-09-31_1.raw,1,2,8,3,0.5,3
1,4,2022-07-03 13:08:56,31.63,58.56,1010.94,20.53,59,1016,5.14,,803,75,0,37.29,-121.95,2022-07-03--13-08-56_1.raw,1,2,8,3,0.542,3
1,4,2022-07-03 14:08:02,29.98,43.35,1010.72,21.29,55,1015,4.63,,802,40,0,37.29,-121.95,2022-07-03--14-08-02_1.raw,1,2,8,3,0.583,3
1,4,2022-07-03 15:07:28,28.98,60.5,1010.25,22.15,52,1015,5.66,,801,20,0,37.29,-121.95,2022-07-03--15-07-28_1.raw,1,2,8,3,0.625,3
1,4,2022-07-03 16:06:38,29.43,46.67,1009.73,22.24,52,1014,6.17,,801,20,0,37.29,-121.95,2022-07-03--16-06-38_1.raw,1,2,8,3,0.667,3
1,4,2022-07-03 17:05:48,28.16,48.77,1009.45,21.82,51,1014,5.14,,801,20,0,37.29,-121.95,2022-07-03--17-05-48_1.raw,1,2,8,3,0.708,3
1,4,2022-07-03 18:04:54,27.42,45.02,1009.24,20.53,54,1014,7.2,,801,20,0,37.29,-121.95,2022-07-03--18-04-54_1.raw,1,2,8,3,0.75,3
1,4,2022-07-03 19:03:58,29.1,57.32,1009.66,18.88,61,1014,7.2,,801,20,0,37.29,-121.95,2022-07-03--19-03-58_1.raw,1,2,8,3,0.792,3
1,4,2022-07-03 20:03:02,28.94,63.99,1009.79,16.98,65,1015,6.17,,801,20,0,37.29,-121.95,2022-07-03--20-03-02_1.raw,1,2,8,3,0.833,3
1,4,2022-07-03 21:02:06,28.57,59.36,1010.16,15.31,71,1016,5.66,,802,40,0,37.29,-121.95,2022-07-03--21-02-06_1.raw,1,2,8,3,0.875,3
1,4,2022-07-03 22:01:15,28.82,65.95,1010.71,14.55,74,1016,1.79,3.58,800,1,0,37.29,-121.95,2022-07-03--22-01-15_1.raw,1,2,8,3,0.917,3
1,4,2022-07-03 23:00:27,28.96,67.07,1010.82,13.94,77,1016,1.79,2.24,800,1,0,37.29,-121.95,2022-07-03--23-00-27_1.raw,1,2,8,3,0.958,3
1,4,2022-07-03 23:59:39,28.73,67.97,1010.6,13.4,79,1016,1.34,2.24,800,0,0,37.29,-121.95,2022-07-03--23-59-39_1.raw,1,2,8,3,0.958,3
1,4,2022-07-04 0:58:48,28.31,72.2,1010.37,12.99,80,1015,0.45,0.45,800,0,0,37.29,-121.95,2022-07-04--00-58-48_1.raw,1,2,8,3,0,3
1,4,2022-07-04 1:58:01,28.15,69.9,1010.37,12.66,80,1015,0.45,0.89,800,0,0,37.29,-121.95,2022-07-04--01-58-01_1.raw,1,2,8,3,0.042,3
1,4,2022-07-04 2:57:15,28.15,66.5,1010.14,13,80,1015,0.45,0.89,800,0,0,37.29,-121.95,2022-07-04--02-57-15_1.raw,1,2,8,3,0.083,3
1,4,2022-07-04 3:56:30,27.99,63.81,1010.04,13.66,79,1015,0.89,1.79,800,0,0,37.29,-121.95,2022-07-04--03-56-30_1.raw,1,2,8,3,0.125,3
1,4,2022-07-04 4:55:41,26.69,69.97,1009.84,13.89,79,1015,1.34,2.24,800,0,0,37.29,-121.95,2022-07-04--04-55-41_1.raw,1,2,8,3,0.167,3
1,4,2022-07-04 5:54:54,27.45,69.61,1009.86,13.92,80,1015,1.34,2.24,800,0,0,37.29,-121.95,2022-07-04--05-54-54_1.raw,1,2,8,3,0.208,3
1,4,2022-07-04 6:54:06,27.28,67.35,1009.94,14.14,80,1015,0.89,1.34,800,0,0,37.29,-121.95,2022-07-04--06-54-06_1.raw,1,2,8,3,0.25,3
1,4,2022-07-04 7:53:35,28.96,57.77,1010.13,16.25,77,1015,0.89,0.89,802,40,0,37.29,-121.95,2022-07-04--07-53-35_1.raw,1,2,8,3,0.292,3
1,4,2022-07-04 8:52:56,30.2,58.57,1010.29,18.16,72,1015,1.34,2.68,801,20,0,37.29,-121.95,2022-07-04--08-52-56_1.raw,1,2,8,3,0.333,3
1,4,2022-07-04 9:52:21,32.37,61.09,1010.21,20.01,67,1015,2.06,,802,40,0,37.29,-121.95,2022-07-04--09-52-21_1.raw,1,2,8,3,0.375,3
1,4,2022-07-04 10:51:34,33.09,54.65,1009.79,21.67,63,1015,1.54,,803,75,0,37.29,-121.95,2022-07-04--10-51-34_1.raw,1,2,8,3,0.417,3
1,4,2022-07-04 11:50:51,33.25,51.37,1009.64,22.49,62,1014,2.06,,803,75,0,37.29,-121.95,2022-07-04--11-50-51_1.raw,1,2,8,3,0.458,3
1,4,2022-07-04 12:50:12,33.04,46.17,1009.29,24.18,56,1014,3.13,4.47,803,75,0,37.29,-121.95,2022-07-04--12-50-12_1.raw,1,2,8,3,0.5,3
1,4,2022-07-04 13:49:25,32.64,42.18,1008.88,25.6,53,1014,3.6,,803,75,0,37.29,-121.95,2022-07-04--13-49-25_1.raw,1,2,8,3,0.542,3
1,4,2022-07-04 14:48:38,32.15,42.33,1008.54,26.08,53,1014,5.66,8.23,803,75,0,37.29,-121.95,2022-07-04--14-48-38_1.raw,1,2,8,3,0.583,3
1,4,2022-07-04 15:47:45,32.56,52.57,1008.51,25.61,55,1013,5.66,9.26,803,75,0,37.29,-121.95,2022-07-04--15-47-45_1.raw,1,2,8,3,0.625,3
1,4,2022-07-04 16:46:50,31.2,45.37,1008.42,25.09,56,1013,6.69,,711,75,0,37.29,-121.95,2022-07-04--16-46-50_1.raw,1,2,8,3,0.667,3
1,4,2022-07-04 17:46:00,30.32,46.63,1008.37,24.27,59,1014,7.72,,803,75,0,37.29,-121.95,2022-07-04--17-46-00_1.raw,1,2,8,3,0.708,3
1,4,2022-07-04 18:48:31,29.74,55.43,1008.28,23.54,62,1013,7.2,,803,75,0,37.29,-121.95,2022-07-04--18-48-31_1.raw,1,2,8,3,0.75,3
1,4,2022-07-04 19:47:40,29.18,49.81,1008.77,22.3,65,1014,5.14,,803,75,0,37.29,-121.95,2022-07-04--19-47-40_1.raw,1,2,8,3,0.792,3
1,4,2022-07-04 20:46:42,28.88,58.59,1008.85,20.22,72,1014,8.75,,803,75,0,37.29,-121.95,2022-07-04--20-46-42_1.raw,1,2,8,3,0.833,3
1,4,2022-07-04 21:45:51,29.88,57.5,1009.06,19.51,75,1014,5.66,8.75,803,75,0,37.29,-121.95,2022-07-04--21-45-51_1.raw,1,2,8,3,0.875,3
1,4,2022-07-04 22:45:04,29.22,62.91,1009.34,19.28,75,1015,5.14,,803,75,0,37.29,-121.95,2022-07-04--22-45-04_1.raw,1,2,8,3,0.917,3
1,4,2022-07-04 23:44:33,29.18,69.54,1009.3,19.07,79,1015,3.6,,803,75,0,37.29,-121.95,2022-07-04--23-44-33_1.raw,1,2,8,3,0.958,3
1,4,2022-07-05 0:43:17,28.55,72.28,1009.05,18.98,79,1014,2.57,,803,75,0,37.29,-121.95,2022-07-05--00-43-17_1.raw,1,2,8,3,0,3
1,4,2022-07-05 1:42:28,28.95,67.97,1008.87,18.82,80,1014,0.89,3.13,804,100,0,37.29,-121.95,2022-07-05--01-42-28_1.raw,1,2,8,3,0.042,3
1,4,2022-07-05 2:41:32,26.04,61.49,1008.59,18.56,80,1014,1.54,,804,100,0,37.29,-121.95,2022-07-05--02-41-32_1.raw,1,2,8,3,0.083,3
1,4,2022-07-05 3:40:42,27.03,66.93,1008.32,18.29,80,1013,3.09,,804,100,0,37.29,-121.95,2022-07-05--03-40-42_1.raw,1,2,8,3,0.125,3
1,4,2022-07-05 4:39:52,27.17,72.61,1008.44,17.95,81,1013,3.09,,804,100,0,37.29,-121.95,2022-07-05--04-39-52_1.raw,1,2,8,3,0.167,3
1,4,2022-07-05 5:39:02,27.76,77.81,1008.5,17.6,82,1013,1.54,,803,75,0,37.29,-121.95,2022-07-05--05-39-02_1.raw,1,2,8,3,0.208,3
1,4,2022-07-05 6:38:16,28.35,73.86,1008.68,17.85,82,1014,0.45,0.45,803,75,0,37.29,-121.95,2022-07-05--06-38-16_1.raw,1,2,8,3,0.25,3
1,4,2022-07-05 7:37:32,28.18,69.66,1008.8,18.75,80,1014,2.06,,803,75,0,37.29,-121.95,2022-07-05--07-37-32_1.raw,1,2,8,3,0.292,3
1,4,2022-07-05 8:37:01,29.57,66.07,1009.01,20.59,75,1014,0.89,1.34,803,75,0,37.29,-121.95,2022-07-05--08-37-01_1.raw,1,2,8,3,0.333,3
1,4,2022-07-05 9:36:17,31.16,62.7,1008.86,21.91,71,1014,1.79,2.24,803,75,0,37.29,-121.95,2022-07-05--09-36-17_1.raw,1,2,8,3,0.375,3
1,4,2022-07-05 10:35:36,33.59,53.35,1008.46,23.29,67,1014,2.24,3.13,803,75,0,37.29,-121.95,2022-07-05--10-35-36_1.raw,1,2,8,3,0.417,3
1,4,2022-07-05 11:34:47,32.26,42.62,1008.31,24.51,60,1014,2.24,2.68,802,40,0,37.29,-121.95,2022-07-05--11-34-47_1.raw,1,2,8,3,0.458,3
1,4,2022-07-05 12:33:57,34.03,45.69,1008.59,24.75,61,1014,8.23,10.29,803,75,0,37.29,-121.95,2022-07-05--12-33-57_1.raw,1,2,8,3,0.5,3
1,4,2022-07-05 13:32:52,31.65,45.67,1008.48,24.81,61,1014,6.69,,803,75,0,37.29,-121.95,2022-07-05--13-32-52_1.raw,1,2,8,3,0.542,3
1,4,2022-07-05 14:32:08,30.65,46.28,1008.06,25.4,60,1013,6.69,10.8,803,75,0,37.29,-121.95,2022-07-05--14-32-08_1.raw,1,2,8,3,0.583,3
1,4,2022-07-05 15:31:18,30.34,58.36,1007.77,25.46,58,1013,8.23,,802,40,0,37.29,-121.95,2022-07-05--15-31-18_1.raw,1,2,8,3,0.625,3
1,4,2022-07-05 16:30:31,30.59,47.75,1007.48,25.33,57,1012,8.75,,802,40,0,37.29,-121.95,2022-07-05--16-30-31_1.raw,1,2,8,3,0.667,3
1,4,2022-07-05 17:29:38,29.9,49.92,1007.22,24.63,58,1012,7.72,12.35,802,40,0,37.29,-121.95,2022-07-05--17-29-38_1.raw,1,2,8,3,0.708,3
1,4,2022-07-05 18:28:41,28.94,52.06,1007.04,23.68,61,1012,7.2,,801,20,0,37.29,-121.95,2022-07-05--18-28-41_1.raw,1,2,8,3,0.75,3
1,4,2022-07-05 19:27:46,27.81,55.48,1007.54,22.05,64,1012,9.26,12.86,801,20,0,37.29,-121.95,2022-07-05--19-27-46_1.raw,1,2,8,3,0.792,3
1,4,2022-07-05 20:26:51,25.96,51.94,1008.16,19.82,71,1013,7.2,11.32,801,20,0,37.29,-121.95,2022-07-05--20-26-51_1.raw,1,2,8,3,0.833,3
1,4,2022-07-05 21:26:04,28.1,66.06,1008.55,18.36,75,1014,6.17,,801,20,0,37.29,-121.95,2022-07-05--21-26-04_1.raw,1,2,8,3,0.875,3
1,4,2022-07-05 22:25:26,28.4,75.16,1009.42,17.77,77,1014,6.69,,801,20,0,37.29,-121.95,2022-07-05--22-25-26_1.raw,1,2,8,3,0.917,3
1,4,2022-07-05 23:24:37,28.07,75.53,1009.37,17.39,79,1015,3.6,,803,75,0,37.29,-121.95,2022-07-05--23-24-37_1.raw,1,2,8,3,0.958,3
1,4,2022-07-06 0:23:52,27.53,75.44,1009.11,17.16,79,1014,3.09,,803,75,0,37.29,-121.95,2022-07-06--00-23-52_1.raw,1,2,8,3,0,3
1,4,2022-07-06 1:23:04,27.26,74.34,1009.04,17.16,79,1014,2.06,,804,100,0,37.29,-121.95,2022-07-06--01-23-04_1.raw,1,2,8,3,0.042,3
1,4,2022-07-06 2:22:17,27.65,80.07,1008.81,17.18,78,1014,3.6,,804,100,0,37.29,-121.95,2022-07-06--02-22-17_1.raw,1,2,8,3,0.083,3
1,4,2022-07-06 3:21:47,27.46,79.27,1008.89,17.06,78,1014,3.6,,804,100,0,37.29,-121.95,2022-07-06--03-21-47_1.raw,1,2,8,3,0.125,3
1,4,2022-07-06 4:20:59,27.15,80.51,1008.9,16.82,78,1014,3.6,,804,100,0,37.29,-121.95,2022-07-06--04-20-59_1.raw,1,2,8,3,0.167,3
1,4,2022-07-06 5:20:11,27.35,73.78,1009.03,16.73,77,1014,3.09,,804,100,0,37.29,-121.95,2022-07-06--05-20-11_1.raw,1,2,8,3,0.208,3
1,4,2022-07-06 6:19:25,26.11,75.64,1009.38,16.72,76,1015,3.09,,804,100,0,37.29,-121.95,2022-07-06--06-19-25_1.raw,1,2,8,3,0.25,3
1,4,2022-07-06 7:18:41,26.64,79.9,1009.88,17.1,75,1015,3.6,,804,100,0,37.29,-121.95,2022-07-06--07-18-41_1.raw,1,2,8,3,0.292,3
1,4,2022-07-06 8:17:56,27.67,73.51,1010.32,17.73,73,1015,3.09,,804,100,0,37.29,-121.95,2022-07-06--08-17-56_1.raw,1,2,8,3,0.333,3
1,4,2022-07-06 9:17:18,28.81,69.26,1010.41,18.83,69,1015,3.09,,804,100,0,37.29,-121.95,2022-07-06--09-17-18_1.raw,1,2,8,3,0.375,3
1,4,2022-07-06 10:16:43,31.05,61.59,1010.23,20.19,64,1015,2.57,,804,100,0,37.29,-121.95,2022-07-06--10-16-43_1.raw,1,2,8,3,0.417,3
1,4,2022-07-06 11:15:57,32.51,47.01,1010.18,21.39,61,1015,4.12,,803,75,0,37.29,-121.95,2022-07-06--11-15-57_1.raw,1,2,8,3,0.458,3
1,4,2022-07-06 12:15:20,34.27,41.5,1009.96,22.83,56,1015,3.6,7.72,803,75,0,37.29,-121.95,2022-07-06--12-15-20_1.raw,1,2,8,3,0.5,3
1,4,2022-07-06 13:14:32,35.14,46.88,1009.82,24.29,53,1014,3.09,,802,40,0,37.29,-121.95,2022-07-06--13-14-32_1.raw,1,2,8,3,0.542,3
1,4,2022-07-06 14:13:48,31.79,39.28,1009.39,25.01,53,1013,3.13,6.26,800,0,0,37.29,-121.95,2022-07-06--14-13-48_1.raw,1,2,8,3,0.583,3
1,4,2022-07-06 15:12:57,31.36,51.05,1009.25,25.06,54,1013,3.58,4.92,800,0,0,37.29,-121.95,2022-07-06--15-12-57_1.raw,1,2,8,3,0.625,3
1,4,2022-07-06 16:12:54,29.77,58.66,1009.3,24.54,55,1013,4.02,8.05,800,0,0,37.29,-121.95,2022-07-06--16-12-54_1.raw,1,2,8,3,0.667,3
1,4,2022-07-06 17:11:37,29.19,51.96,1009.14,23.79,57,1014,7.72,,801,20,0,37.29,-121.95,2022-07-06--17-11-37_1.raw,1,2,8,3,0.708,3
1,4,2022-07-06 18:10:58,28.92,57.21,1009.1,22.91,60,1014,7.72,10.29,711,20,0,37.29,-121.95,2022-07-06--18-10-58_1.raw,1,2,8,3,0.75,3
1,4,2022-07-06 19:11:16,27.14,52.51,1009.22,21.43,64,1014,7.72,11.32,801,20,0,37.29,-121.95,2022-07-06--19-11-16_1.raw,1,2,8,3,0.792,3
1,4,2022-07-06 20:10:24,26.56,52.12,1009.4,19.38,69,1015,6.69,,801,20,0,37.29,-121.95,2022-07-06--20-10-24_1.raw,1,2,8,3,0.833,3
1,4,2022-07-06 21:09:31,27.3,64.69,1009.85,17.67,74,1015,6.69,,801,20,0,37.29,-121.95,2022-07-06--21-09-31_1.raw,1,2,8,3,0.875,3
1,4,2022-07-06 22:10:00,27.21,66.67,1010.58,16.68,76,1016,5.66,,802,40,0,37.29,-121.95,2022-07-06--22-10-00_1.raw,1,2,8,3,0.917,3
1,4,2022-07-06 23:08:57,27.5,70.76,1010.76,16.13,78,1016,4.63,,803,75,0,37.29,-121.95,2022-07-06--23-08-57_1.raw,1,2,8,3,0.958,3
1,4,2022-07-07 0:09:04,25.96,64.34,1010.69,15.88,78,1016,4.12,,803,75,0,37.29,-121.95,2022-07-07--00-09-04_1.raw,1,2,8,3,0,3
1,4,2022-07-07 1:08:35,27.25,73.72,1010.57,15.71,78,1016,3.6,,804,100,0,37.29,-121.95,2022-07-07--01-08-35_1.raw,1,2,8,3,0.042,3
1,4,2022-07-07 2:08:26,27.69,70.41,1010.62,15.66,78,1016,3.09,,804,100,0,37.29,-121.95,2022-07-07--02-08-26_1.raw,1,2,8,3,0.083,3
1,4,2022-07-07 3:06:52,27.39,74.35,1010.63,15.65,78,1016,3.6,,804,100,0,37.29,-121.95,2022-07-07--03-06-52_1.raw,1,2,8,3,0.125,3
1,4,2022-07-07 4:06:10,27.35,69.21,1010.67,15.52,78,1016,3.09,,804,100,0,37.29,-121.95,2022-07-07--04-06-10_1.raw,1,2,8,3,0.167,3
1,4,2022-07-07 5:08:42,26.92,67.94,1010.82,15.19,79,1016,3.6,,804,100,0,37.29,-121.95,2022-07-07--05-08-42_1.raw,1,2,8,3,0.208,3
1,4,2022-07-07 6:07:22,26.44,78.58,1011.22,15.01,80,1016,2.06,,804,100,0,37.29,-121.95,2022-07-07--06-07-22_1.raw,1,2,8,3,0.25,3
1,4,2022-07-07 7:06:51,26.83,72.15,1011.59,15.3,78,1017,3.09,,804,100,0,37.29,-121.95,2022-07-07--07-06-51_1.raw,1,2,8,3,0.292,3
1,4,2022-07-07 8:05:44,26.85,68.87,1012.06,15.96,77,1017,3.09,,804,100,0,37.29,-121.95,2022-07-07--08-05-44_1.raw,1,2,8,3,0.333,3
1,4,2022-07-07 9:05:06,27.91,64.34,1012.17,17.08,74,1017,4.12,,804,100,0,37.29,-121.95,2022-07-07--09-05-06_1.raw,1,2,8,3,0.375,3
1,4,2022-07-07 10:04:31,31.33,56.17,1012.14,19.54,67,1016,3.6,,803,75,0,37.29,-121.95,2022-07-07--10-04-31_1.raw,1,2,8,3,0.417,3
1,4,2022-07-07 11:03:43,34.74,50.5,1012.18,21.52,62,1017,4.63,8.23,801,20,0,37.29,-121.95,2022-07-07--11-03-43_1.raw,1,2,8,3,0.458,3
1,4,2022-07-07 12:03:12,36.32,50.58,1011.97,23.13,58,1016,3.6,,801,20,0,37.29,-121.95,2022-07-07--12-03-12_1.raw,1,2,8,3,0.5,3
1,4,2022-07-07 13:01:42,37.39,43.96,1011.51,24.73,54,1015,2.24,4.92,800,0,0,37.29,-121.95,2022-07-07--13-01-42_1.raw,1,2,8,3,0.542,3
1,4,2022-07-07 14:00:54,34.3,45.97,1011.08,25.49,53,1015,2.68,6.26,800,0,0,37.29,-121.95,2022-07-07--14-00-54_1.raw,1,2,8,3,0.583,3
1,4,2022-07-07 15:00:22,32.37,55,1010.77,25.82,51,1015,2.68,5.81,800,0,0,37.29,-121.95,2022-07-07--15-00-22_1.raw,1,2,8,3,0.625,3
1,4,2022-07-07 15:59:01,31.46,46.5,1010.53,25.39,51,1015,5.66,8.75,800,0,0,37.29,-121.95,2022-07-07--15-59-01_1.raw,1,2,8,3,0.625,3
1,4,2022-07-07 16:58:09,30.55,48.54,1010.26,25.05,49,1015,4.47,6.71,800,1,0,37.29,-121.95,2022-07-07--16-58-09_1.raw,1,2,8,3,0.667,3
1,4,2022-07-07 17:57:13,30.22,50.13,1010.09,24.2,50,1015,8.23,,801,20,0,37.29,-121.95,2022-07-07--17-57-13_1.raw,1,2,8,3,0.708,3
1,4,2022-07-07 18:56:17,28.47,49.06,1010.11,22.54,56,1015,4.92,6.71,800,0,0,37.29,-121.95,2022-07-07--18-56-17_1.raw,1,2,8,3,0.75,3
1,4,2022-07-07 19:55:27,27.48,54.64,1010.54,20.75,59,1016,3.13,5.81,800,0,0,37.29,-121.95,2022-07-07--19-55-27_1.raw,1,2,8,3,0.792,3
1,4,2022-07-07 20:54:40,27.07,60.72,1011.01,18.49,67,1016,3.13,6.71,800,1,0,37.29,-121.95,2022-07-07--20-54-40_1.raw,1,2,8,3,0.833,3
1,4,2022-07-07 21:53:50,28.9,70.29,1011.51,17.53,69,1017,5.66,,801,20,0,37.29,-121.95,2022-07-07--21-53-50_1.raw,1,2,8,3,0.875,3
1,4,2022-07-07 22:53:00,27.9,69.07,1011.68,16.78,72,1017,3.6,8.23,801,20,0,37.29,-121.95,2022-07-07--22-53-00_1.raw,1,2,8,3,0.917,3
1,4,2022-07-07 23:52:43,27.07,73.05,1011.22,16,74,1016,0.89,1.34,800,0,0,37.29,-121.95,2022-07-07--23-52-43_1.raw,1,2,8,3,0.958,3
1,4,2022-07-07 23:55:59,26.97,72.63,1011.29,16,74,1016,0.45,0.45,800,0,0,37.29,-121.95,2022-07-07--23-55-59_1.raw,1,2,8,3,0.958,3
1,4,2022-07-08 0:56:41,27.15,81.83,1011.01,15.43,76,1016,1.54,,800,0,0,37.29,-121.95,2022-07-08--00-56-41_1.raw,1,2,8,3,0,3
1,4,2022-07-08 1:55:53,26.48,73.48,1010.88,14.74,77,1016,0.45,0.89,800,0,0,37.29,-121.95,2022-07-08--01-55-53_1.raw,1,2,8,3,0.042,3
1,4,2022-07-08 2:55:07,26.31,76.52,1010.66,14.05,79,1016,0.89,1.34,800,0,0,37.29,-121.95,2022-07-08--02-55-07_1.raw,1,2,8,3,0.083,3
1,4,2022-07-08 3:54:17,25.89,75,1010.74,13.48,80,1016,0.45,0.89,800,0,0,37.29,-121.95,2022-07-08--03-54-17_1.raw,1,2,8,3,0.125,3
1,4,2022-07-08 4:53:25,25.4,73.33,1011.11,13,81,1016,0.45,0.45,800,0,0,37.29,-121.95,2022-07-08--04-53-25_1.raw,1,2,8,3,0.167,3
1,4,2022-07-08 5:52:36,24.31,81.14,1011.59,12.65,82,1016,0.45,0.89,800,0,0,37.29,-121.95,2022-07-08--05-52-36_1.raw,1,2,8,3,0.208,3
1,4,2022-07-08 6:51:57,24.32,74.09,1011.89,13.64,81,1017,1.54,,801,20,0,37.29,-121.95,2022-07-08--06-51-57_1.raw,1,2,8,3,0.25,3
1,4,2022-07-08 7:51:47,26.47,74.91,1012,16.79,75,1017,1.54,,801,20,0,37.29,-121.95,2022-07-08--07-51-47_1.raw,1,2,8,3,0.292,3
1,4,2022-07-08 8:50:34,27.7,72.94,1012.17,19.18,69,1017,1.54,,801,20,0,37.29,-121.95,2022-07-08--08-50-34_1.raw,1,2,8,3,0.333,3
1,4,2022-07-08 9:50:20,31.5,61.09,1012.17,21.73,61,1016,1.34,1.34,801,20,0,37.29,-121.95,2022-07-08--09-50-20_1.raw,1,2,8,3,0.375,3
1,4,2022-07-08 10:49:34,34.84,50.69,1011.95,24.29,53,1016,2.57,,801,20,0,37.29,-121.95,2022-07-08--10-49-34_1.raw,1,2,8,3,0.417,3
1,4,2022-07-08 11:48:51,36.6,35.47,1011.61,25.98,49,1016,3.09,,801,20,0,37.29,-121.95,2022-07-08--11-48-51_1.raw,1,2,8,3,0.458,3
1,4,2022-07-08 12:48:01,37.78,35.71,1011.38,27.24,47,1016,3.09,,801,20,0,37.29,-121.95,2022-07-08--12-48-01_1.raw,1,2,8,3,0.5,3
1,4,2022-07-08 13:47:14,34.83,34.97,1011.17,27.45,47,1016,5.66,,801,20,0,37.29,-121.95,2022-07-08--13-47-14_1.raw,1,2,8,3,0.542,3
1,4,2022-07-08 14:46:25,32.75,38.27,1011.17,27.94,45,1016,6.69,,801,20,0,37.29,-121.95,2022-07-08--14-46-25_1.raw,1,2,8,3,0.583,3
1,4,2022-07-08 15:45:34,31.4,39.04,1011.29,27.77,44,1016,7.72,,801,20,0,37.29,-121.95,2022-07-08--15-45-34_1.raw,1,2,8,3,0.625,3
